seed,scale_decision_tree,scale_logistic_regression,scale_random_forest,scale_svm,impute_rf,xgb_native,xgb_full,xgb_train
776683870,0.005434782608695565,0.0,0.0,0.0,-0.005434782608695565,0.9021739130434783,0.9130434782608695,0.9021739130434783
823887643,0.005434782608695676,0.0,-0.010869565217391353,0.005434782608695676,0.0,0.8315217391304348,0.8206521739130435,0.8206521739130435
1155596458,-0.005434782608695676,0.0,0.0,0.0,-0.005434782608695565,0.8097826086956522,0.8043478260869565,0.8043478260869565
1559644856,0.0,0.0,0.0,0.0,-0.016304347826086918,0.842391304347826,0.8695652173913043,0.8641304347826086
1765487046,0.0,0.0,0.0,0.005434782608695676,-0.005434782608695676,0.842391304347826,0.8641304347826086,0.8641304347826086
1126513285,0.0,0.0,0.005434782608695676,0.0,0.0,0.8043478260869565,0.8260869565217391,0.8097826086956522
1751062340,0.005434782608695565,0.005434782608695565,0.0,0.0,0.0,0.8586956521739131,0.8369565217391305,0.8369565217391305
788012686,0.0,0.0,0.0,0.005434782608695676,0.010869565217391242,0.8858695652173914,0.8586956521739131,0.875
1552724617,-0.005434782608695676,0.0,0.0,0.0,0.0,0.8478260869565217,0.8586956521739131,0.8695652173913043
876173753,0.01630434782608703,0.0,-0.005434782608695676,0.0,-0.005434782608695565,0.8369565217391305,0.8315217391304348,0.8369565217391305
24554781,0.0,0.0,-0.005434782608695565,0.0,0.0,0.8695652173913043,0.8804347826086957,0.8695652173913043
1319292700,0.005434782608695565,0.0,0.0,0.0,0.0,0.8532608695652174,0.8532608695652174,0.8532608695652174
261784439,0.0,0.0,-0.005434782608695676,-0.005434782608695565,0.0,0.8641304347826086,0.875,0.875
931954348,0.005434782608695565,0.0,-0.005434782608695676,0.0,0.0,0.8532608695652174,0.8532608695652174,0.8532608695652174
1132550074,-0.005434782608695676,0.0,-0.005434782608695565,-0.005434782608695676,0.0,0.8260869565217391,0.8369565217391305,0.8369565217391305
304501440,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.8478260869565217,0.8478260869565217
791266268,0.0,0.0,0.0,0.0,-0.010869565217391353,0.8586956521739131,0.8695652173913043,0.842391304347826
2099486691,0.0,0.0,0.0,-0.005434782608695676,0.0,0.8586956521739131,0.8695652173913043,0.8695652173913043
