seed,published,reverted,filled_removed,control
1490346767,0.8641304347826086,0.7771739130434783,0.8145161290322581,0.8695652173913043
390900890,0.8315217391304348,0.8206521739130435,0.7741935483870968,0.8532608695652174
1196672310,0.8478260869565217,0.7554347826086957,0.75,0.8532608695652174
192177716,0.8641304347826086,0.8097826086956522,0.7661290322580645,0.8695652173913043
1370399493,0.8804347826086957,0.8097826086956522,0.782258064516129,0.8804347826086957
1566868218,0.8913043478260869,0.8369565217391305,0.8790322580645161,0.907608695652174
1687238108,0.8695652173913043,0.8478260869565217,0.8145161290322581,0.875
688477673,0.8641304347826086,0.7989130434782609,0.7903225806451613,0.8641304347826086
1838191595,0.8804347826086957,0.842391304347826,0.8306451612903226,0.9021739130434783
819361936,0.8478260869565217,0.8260869565217391,0.8064516129032258,0.8586956521739131
970908555,0.8586956521739131,0.7880434782608695,0.8306451612903226,0.8478260869565217
503913609,0.8641304347826086,0.7717391304347826,0.8145161290322581,0.8695652173913043
2028777895,0.8695652173913043,0.7934782608695652,0.782258064516129,0.875
1760509409,0.8695652173913043,0.8206521739130435,0.8145161290322581,0.8641304347826086
980619854,0.8532608695652174,0.7989130434782609,0.8064516129032258,0.8695652173913043
463596929,0.8315217391304348,0.7608695652173914,0.7903225806451613,0.8369565217391305
1904136293,0.8913043478260869,0.8532608695652174,0.8145161290322581,0.907608695652174
1040170697,0.8695652173913043,0.782608695652174,0.8629032258064516,0.8586956521739131
136612193,0.8695652173913043,0.7934782608695652,0.8064516129032258,0.8858695652173914
1429236528,0.875,0.7608695652173914,0.7903225806451613,0.8532608695652174
1059420494,0.8858695652173914,0.7771739130434783,0.8306451612903226,0.8913043478260869
113712825,0.842391304347826,0.8152173913043478,0.7903225806451613,0.8532608695652174
601898957,0.9021739130434783,0.7989130434782609,0.8225806451612904,0.8913043478260869
1189651272,0.9130434782608695,0.8043478260869565,0.8145161290322581,0.9130434782608695
1330113148,0.8967391304347826,0.8315217391304348,0.8306451612903226,0.9021739130434783
1174351449,0.875,0.8097826086956522,0.8064516129032258,0.8695652173913043
1552381106,0.907608695652174,0.7934782608695652,0.7741935483870968,0.907608695652174
877402892,0.8532608695652174,0.7934782608695652,0.8306451612903226,0.8586956521739131
211339667,0.8913043478260869,0.7771739130434783,0.8629032258064516,0.8695652173913043
1419857231,0.8586956521739131,0.7934782608695652,0.8225806451612904,0.8586956521739131
1216750747,0.842391304347826,0.7771739130434783,0.8306451612903226,0.8369565217391305
1296765867,0.9184782608695652,0.8043478260869565,0.8225806451612904,0.9239130434782609
1310617029,0.8858695652173914,0.7989130434782609,0.7580645161290323,0.8695652173913043
68093465,0.8695652173913043,0.8478260869565217,0.7983870967741935,0.8695652173913043
247162270,0.8695652173913043,0.8043478260869565,0.8225806451612904,0.875
1740119416,0.8695652173913043,0.8043478260869565,0.8387096774193549,0.8641304347826086
1414026211,0.875,0.7717391304347826,0.8225806451612904,0.8586956521739131
1249807264,0.8913043478260869,0.8641304347826086,0.8064516129032258,0.9021739130434783
1755829418,0.8858695652173914,0.8206521739130435,0.8387096774193549,0.8804347826086957
2132369785,0.8478260869565217,0.8206521739130435,0.8387096774193549,0.8586956521739131
81788580,0.8315217391304348,0.7880434782608695,0.8145161290322581,0.8478260869565217
1362892730,0.8641304347826086,0.7717391304347826,0.8467741935483871,0.875
1013256816,0.9184782608695652,0.8152173913043478,0.8064516129032258,0.9347826086956522
1132835717,0.8369565217391305,0.7880434782608695,0.7741935483870968,0.8586956521739131
295993327,0.8369565217391305,0.7336956521739131,0.7580645161290323,0.8478260869565217
140994345,0.8532608695652174,0.7989130434782609,0.8064516129032258,0.8695652173913043
1014291337,0.8532608695652174,0.7771739130434783,0.75,0.8586956521739131
1252763915,0.8369565217391305,0.7934782608695652,0.8387096774193549,0.875
1568273506,0.8967391304347826,0.782608695652174,0.8225806451612904,0.8913043478260869
1390521239,0.8097826086956522,0.7554347826086957,0.782258064516129,0.8152173913043478
2060902355,0.8641304347826086,0.7554347826086957,0.7983870967741935,0.875
545762055,0.8478260869565217,0.7771739130434783,0.7741935483870968,0.8369565217391305
159440875,0.8532608695652174,0.8206521739130435,0.7983870967741935,0.8586956521739131
613920297,0.8641304347826086,0.7880434782608695,0.8548387096774194,0.875
662756461,0.8804347826086957,0.7880434782608695,0.782258064516129,0.8641304347826086
386601003,0.8369565217391305,0.8097826086956522,0.8548387096774194,0.8641304347826086
1627943731,0.8532608695652174,0.7663043478260869,0.8145161290322581,0.875
350924044,0.8804347826086957,0.8097826086956522,0.7741935483870968,0.8695652173913043
5434279,0.8858695652173914,0.8043478260869565,0.7903225806451613,0.8858695652173914
1919496873,0.8097826086956522,0.8043478260869565,0.7258064516129032,0.8260869565217391
1491230185,0.8641304347826086,0.8097826086956522,0.8064516129032258,0.875
116581084,0.8858695652173914,0.7608695652173914,0.8387096774193549,0.8858695652173914
551729983,0.842391304347826,0.7282608695652174,0.7903225806451613,0.842391304347826
1022144652,0.8478260869565217,0.7934782608695652,0.8145161290322581,0.8695652173913043
