seed,random,grouped,contamination
627828043,0.8613445378151261,0.7890295358649789,0.3949579831932773
532729051,0.907563025210084,0.834061135371179,0.39915966386554624
1189916378,0.865546218487395,0.7136563876651982,0.3319327731092437
1794500272,0.8781512605042017,0.7629310344827587,0.38235294117647056
332573650,0.8571428571428571,0.854251012145749,0.35294117647058826
1391158912,0.8529411764705882,0.7991452991452992,0.3403361344537815
839303032,0.865546218487395,0.7213114754098361,0.3739495798319328
1536453817,0.8823529411764706,0.7947598253275109,0.3697478991596639
70096781,0.8487394957983193,0.7949790794979079,0.37815126050420167
1906886291,0.8697478991596639,0.8099173553719008,0.3235294117647059
1126224774,0.865546218487395,0.7404255319148936,0.40756302521008403
435817167,0.8403361344537815,0.8106995884773662,0.3487394957983193
766431470,0.865546218487395,0.7850877192982456,0.36554621848739494
1148030822,0.865546218487395,0.8200836820083682,0.3319327731092437
562859874,0.8739495798319328,0.8305084745762712,0.31512605042016806
192310379,0.8781512605042017,0.8049792531120332,0.3697478991596639
35482365,0.8613445378151261,0.8112449799196787,0.3907563025210084
584129290,0.8697478991596639,0.7918367346938775,0.35294117647058826
1966199335,0.8529411764705882,0.7449392712550608,0.40336134453781514
546991807,0.8403361344537815,0.7531914893617021,0.38235294117647056
1786913346,0.8781512605042017,0.768595041322314,0.3319327731092437
866053685,0.8697478991596639,0.7759336099585062,0.35714285714285715
450391046,0.8571428571428571,0.776,0.3907563025210084
603469045,0.8361344537815126,0.7721518987341772,0.35294117647058826
1183297255,0.8697478991596639,0.8,0.31512605042016806
871227286,0.8529411764705882,0.7244094488188977,0.3907563025210084
1402435601,0.8781512605042017,0.7253218884120172,0.3487394957983193
1183883141,0.8529411764705882,0.8163265306122449,0.3487394957983193
304884780,0.8445378151260504,0.7622950819672131,0.39915966386554624
926247806,0.865546218487395,0.7905982905982906,0.3697478991596639
753789091,0.8781512605042017,0.7886178861788617,0.3739495798319328
1313598646,0.8529411764705882,0.7368421052631579,0.35294117647058826
1292770478,0.8487394957983193,0.773109243697479,0.36554621848739494
