seed,decision_tree,logistic_regression,random_forest,svm
349215093,0.8152173913043478,0.8532608695652174,0.8369565217391305,0.8641304347826086
916528993,0.8260869565217391,0.8369565217391305,0.8586956521739131,0.8586956521739131
1386741260,0.8260869565217391,0.8641304347826086,0.8858695652173914,0.875
827590410,0.8369565217391305,0.8641304347826086,0.8858695652173914,0.8641304347826086
1855397402,0.8097826086956522,0.9021739130434783,0.907608695652174,0.8858695652173914
1265333771,0.7880434782608695,0.8695652173913043,0.875,0.875
847986160,0.7771739130434783,0.875,0.8858695652173914,0.8858695652173914
912508261,0.7771739130434783,0.8206521739130435,0.842391304347826,0.8206521739130435
767448875,0.782608695652174,0.8641304347826086,0.8804347826086957,0.875
1760520175,0.75,0.8478260869565217,0.8532608695652174,0.8206521739130435
659108866,0.7880434782608695,0.8478260869565217,0.8532608695652174,0.8478260869565217
682281828,0.7880434782608695,0.8586956521739131,0.8695652173913043,0.875
401941896,0.7989130434782609,0.8586956521739131,0.8804347826086957,0.8858695652173914
1710475091,0.7771739130434783,0.8695652173913043,0.8913043478260869,0.875
157726589,0.7771739130434783,0.8804347826086957,0.8804347826086957,0.8641304347826086
931857021,0.8260869565217391,0.9021739130434783,0.8913043478260869,0.875
1332553960,0.782608695652174,0.8586956521739131,0.875,0.8695652173913043
1055245413,0.7554347826086957,0.8586956521739131,0.8641304347826086,0.8532608695652174
1048959470,0.8097826086956522,0.8913043478260869,0.8913043478260869,0.8695652173913043
1000420511,0.8369565217391305,0.8695652173913043,0.8804347826086957,0.8532608695652174
499152301,0.8097826086956522,0.8532608695652174,0.8695652173913043,0.8641304347826086
688536362,0.7663043478260869,0.8858695652173914,0.8913043478260869,0.8858695652173914
1234038454,0.7663043478260869,0.8043478260869565,0.8315217391304348,0.8260869565217391
685452989,0.7771739130434783,0.8967391304347826,0.9021739130434783,0.8913043478260869
243629808,0.7771739130434783,0.8532608695652174,0.8695652173913043,0.8586956521739131
841596393,0.8532608695652174,0.8913043478260869,0.907608695652174,0.8913043478260869
1856311470,0.7880434782608695,0.8858695652173914,0.8913043478260869,0.8967391304347826
961364451,0.8532608695652174,0.8641304347826086,0.8858695652173914,0.875
